Date,Time,AC Penrose NO_MCG 1h average [痢/m設,AC Penrose NO2_MCG 1h average [痢/m設,AC Penrose NOX_MCG 1h average [痢/m設,AC Penrose PM10 1h average [痢/m設,AC Penrose PM2.5 1h average [痢/m設,AC Penrose RH 1h average [%],AC Penrose SO2_MCG 1h average [痢/m設,AC Penrose TEMP 1h average [蚓],AC Penrose WDR 1h average [財,AC Penrose WSP 1h average [m/s]
1/03/2024,23:00,4.864,8.842,13.707,3.483,-1.317,70.45,2.689,19.13,217.53,3.117
1/03/2024,24:00:00,3.31,6.242,9.552,18.133,-0.217,70.35,1.899,18.98,217.82,3.017
2/03/2024,1:00,2.696,4.449,7.144,,2.36,70.15,,19.23,222.67,3.15
2/03/2024,2:00,2.028,2.966,4.994,6.833,1.3,67.3,1.742,19.43,217.1,3.95
2/03/2024,3:00,2.276,3.553,5.829,15.2,1.183,63.6,2.051,19.35,221.67,3.433
2/03/2024,4:00,2.332,4.633,6.965,11.167,-1.067,61.25,2.235,19,220.55,2.95
2/03/2024,5:00,3.555,7.845,11.4,7.85,-1.26,63.467,2.366,18.9,229.52,2.467
2/03/2024,6:00,3.252,15.351,18.603,6.283,,67.2,2.458,18.05,272.52,0.833
2/03/2024,7:00,2.727,17.22,19.947,8.85,,68.433,2.735,18.08,299.25,0.9
2/03/2024,8:00,2.756,14.435,17.191,11.783,,65.85,2.449,18.92,303.43,1.7
2/03/2024,9:00,6.495,13.834,20.329,7.633,,68.333,1.947,19.42,268.17,2.517
2/03/2024,10:00,6.696,5.938,12.634,10.8,,59.617,1.406,21,230.97,4.4
2/03/2024,11:00,6.803,5.784,12.587,15.15,,56.68,1.822,21.62,226.32,4.9
2/03/2024,12:00,6.727,5.935,12.662,10.917,,54.1,1.189,21.76,223.26,5.36
2/03/2024,13:00,7.969,6.321,14.289,12.233,,57.667,3.042,21.92,217.82,4.9
2/03/2024,14:00,6.796,6.475,13.271,13.8,,61.3,1.334,21.98,225.93,3.9
2/03/2024,15:00,3.995,4.452,8.447,1.367,,61.75,2.039,22.43,244.23,3.667
2/03/2024,16:00,3.089,3.427,6.516,8.717,,55.283,2.891,23.17,246.37,4.233
2/03/2024,17:00,3.241,3.803,7.043,12.65,,60.067,2.031,22.32,244.67,4.05
2/03/2024,18:00,3.229,4.165,7.394,15.85,,64.1,1.684,21.88,247.63,4
2/03/2024,19:00,2.253,3.478,5.732,1.033,,65.233,,21.27,247.23,3.9
2/03/2024,20:00,2.052,5.224,7.277,18.717,,71.7,2.258,20.75,256.67,2.317
2/03/2024,21:00,1.121,5.224,6.345,2.483,,75.817,2.072,20.35,278.63,1.75
2/03/2024,22:00,0.846,4.285,5.131,15.217,,80.117,3.278,20.03,283.93,2.117
2/03/2024,23:00,0.652,3.191,3.843,6.717,,83.217,3.026,19.67,289.63,1.75
2/03/2024,24:00:00,0.386,2.662,3.048,3.367,,84.083,1.686,19.82,300.18,2.333
3/03/2024,1:00,,,,12.68,,85.35,2.614,19.95,298.93,2.883
3/03/2024,2:00,0.165,1.107,1.272,18.433,,90.033,1.571,19.75,302.32,2.25
3/03/2024,3:00,0.471,1.025,1.496,8.267,,88.1,2.019,20.07,286.65,2.55
3/03/2024,4:00,0.357,0.97,1.328,12.367,,90.583,2.292,19.68,286.32,2.367
3/03/2024,5:00,0.201,0.728,0.929,17.033,,88.767,1.359,20.1,303.35,2.85
3/03/2024,6:00,0.203,1.148,1.351,19.75,,87.483,1.878,20.28,304,2.617
3/03/2024,7:00,0.815,4.233,5.048,10.583,,86.9,2.358,20.33,306.57,2.717
3/03/2024,8:00,,,,,,,,,,
3/03/2024,9:00,0.641,2.983,3.624,16.833,,88.067,2.075,20.6,304.87,3.683
3/03/2024,10:00,0.869,2.081,2.95,14.95,,83.933,1.485,21.28,299.9,4.167
3/03/2024,11:00,1.253,2.166,3.419,5,,78.717,2.037,21.9,277.3,4.1
3/03/2024,12:00,3.908,8.316,12.225,19.8,,90.633,2.11,17.57,208.93,3.833
3/03/2024,13:00,5.105,9.56,14.665,11.517,,93,1.614,17.33,217.37,2.267
3/03/2024,14:00,1.738,7.623,9.36,,,87.367,1.836,18.07,243.22,1.883
3/03/2024,15:00,1.166,4.216,5.382,12.66,,90.267,2.193,18.28,293.97,2.267
3/03/2024,16:00,1.849,5.672,7.521,4.78,,84.3,2.14,19.45,273.42,2.05
3/03/2024,17:00,1.188,3.916,5.104,8.533,,83.233,2.871,20.32,310.5,2.35
3/03/2024,18:00,1.088,5.289,6.377,4.967,,82.8,1.262,21.13,321.23,1.767
3/03/2024,19:00,0.661,8.272,8.933,22.117,,84.733,1.397,21.22,217.55,1.167
3/03/2024,20:00,0.485,8.436,8.92,8.483,,87.333,2.577,20.9,196.85,1.133
3/03/2024,21:00,0.411,9.826,10.237,21.3,,89.25,2.272,20.65,183.65,1.35
3/03/2024,22:00,0.31,7.875,8.186,18.3,,90.833,1.807,20.55,183.93,1.417
3/03/2024,23:00,0.255,5.016,5.27,10.533,,90.75,1.537,20.7,226.75,1.733
3/03/2024,24:00:00,0.373,2.696,3.069,9.533,,88.967,2.074,20.48,318.63,2.017
4/03/2024,1:00,0.214,1.992,2.206,3.88,,88.333,,20.33,318.02,1.9
4/03/2024,2:00,0.288,5.163,5.451,15.833,,90.983,1.872,19.97,79.88,1.317
4/03/2024,3:00,0.268,2.245,2.513,5.833,,92.95,1.437,19.8,182.67,2.067
4/03/2024,4:00,0.297,1.196,1.493,14.45,,92.067,1.999,19.97,65.3,2.417
4/03/2024,5:00,0.246,1.63,1.875,2.233,,89.7,2.949,20.28,6.2,2.817
4/03/2024,6:00,0.382,4.165,4.547,4.85,,87.533,0.651,20.43,6.25,3.117
4/03/2024,7:00,0.878,5.552,6.43,14.35,,86.067,1.472,20.45,297.55,3.517
4/03/2024,8:00,1.353,5.398,6.752,2.267,,85.517,1.924,20.57,180.13,3.817
4/03/2024,9:00,1.583,4.274,5.858,13.8,,84.433,2.765,20.93,237.77,3.9
4/03/2024,10:00,1.813,3.017,4.83,7.25,,81.667,1.2,21.8,6.48,4.217
4/03/2024,11:00,2.55,3.461,6.012,6.783,10.306,80.1,2.354,22.42,4.85,4.467
4/03/2024,12:00,3.439,4.254,7.693,22.65,8.531,78.783,2.25,22.77,7.17,4.383
4/03/2024,13:00,1.72,2.983,4.702,14.167,3.437,76.933,2.438,23.07,121.65,4.2
4/03/2024,14:00,1.581,5.282,6.863,28.8,8.26,81,2.689,22.37,160.65,4.283
4/03/2024,15:00,2.682,9.546,12.228,31.717,6.265,89.683,1.813,20.72,334.65,4.217
4/03/2024,16:00,2.678,11.005,13.683,,-1.302,92.267,2.789,20.57,339.2,3.667
4/03/2024,17:00,1.329,7.219,8.548,,8.766,89.883,2.61,19.1,302.73,4.133
4/03/2024,18:00,1.177,9.512,10.689,,7.348,87.6,2.262,18.95,308.32,3.483
4/03/2024,19:00,0.777,8.275,9.052,,7.226,87.017,1.711,19.05,308.02,2.817
4/03/2024,20:00,1.912,4.076,5.988,,,89.017,3.569,18.08,251.65,4.533
4/03/2024,21:00,2.032,3.072,5.104,,3.05,85.217,1.188,17.08,239.87,4.383
4/03/2024,22:00,1.081,5.439,6.52,,3.333,81.767,1.698,17.12,281.6,1.65
4/03/2024,23:00,0.476,4.647,5.122,,2.7,78.833,3.074,17.07,304.02,1.45
4/03/2024,24:00:00,0.782,5.156,5.937,,3.95,73.767,2.23,16.97,293.07,1.283
5/03/2024,1:00,,,,,12.48,69.683,1.934,16.53,271.28,1.567
5/03/2024,2:00,1.436,4.927,6.363,,7.767,70.467,3.02,16.1,281.73,1.8
5/03/2024,3:00,1.374,4.78,6.153,,5.533,67.967,2.625,16.08,275.55,1.95
5/03/2024,4:00,0.59,4.332,4.922,,3.133,68.817,2.069,15.97,300.17,1.933
5/03/2024,5:00,4.491,17.323,21.814,,8.617,73.683,2.031,15.6,292.62,1.6
5/03/2024,6:00,4.214,23.739,27.953,,6.3,79.9,2.206,14.95,331.18,1.483
5/03/2024,7:00,17.809,29.992,47.8,,5.85,75.95,2.571,15.58,299.33,1.667
5/03/2024,8:00,11.718,20.281,32,,6.9,74.417,2.62,16.35,289.92,2.067
5/03/2024,9:00,8.663,13.103,21.766,,14.82,73.3,2.482,16.73,276.33,2.417
5/03/2024,10:00,10.075,10.178,20.253,,8.95,77.383,2.507,16.37,262.3,3.083
5/03/2024,11:00,9.775,8.443,18.218,,2.167,62.783,2.668,18.4,253.48,4.067
5/03/2024,12:00,10.081,7.705,17.786,5.517,6.617,64.2,2.922,17.9,239.58,5.367
5/03/2024,13:00,9.344,7.913,17.257,17.683,7.283,65.35,2.789,17.85,244.82,5.117
5/03/2024,14:00,9.661,8.285,17.947,5.767,6.1,63.267,2.54,17.98,245.7,4.5
5/03/2024,15:00,7.794,5.863,13.657,14.583,2.65,49.633,2.765,19.4,235.13,6.767
5/03/2024,16:00,8.051,6.27,14.321,14.633,6.717,51.283,2.288,19.3,228.4,6.367
5/03/2024,17:00,5.677,4.059,9.736,22.45,10.3,51.55,3.025,18.83,234.72,6.667
5/03/2024,18:00,3.957,3.782,7.74,26.533,4.333,50.867,2.318,18.4,236.67,6.167
5/03/2024,19:00,4.132,5.658,9.79,23.4,8.55,55.067,1.509,17.88,245.03,4.283
5/03/2024,20:00,3.87,6.044,9.914,18.417,12.183,60.317,2.214,17.1,246.32,3.583
5/03/2024,21:00,3.129,5.323,8.452,12.683,3.767,60.85,1.967,16.87,250.78,3.233
5/03/2024,22:00,1.215,7.144,8.359,11.667,7.533,66.567,2.036,16.07,285.42,1.217
5/03/2024,23:00,1.921,3.939,5.86,26.067,6.883,58.983,2.452,17.12,250.67,2.85
5/03/2024,24:00:00,0.838,4.657,5.494,12.25,7.633,60.55,2.308,16.48,267.17,1.75
6/03/2024,1:00,1.293,2.34,3.634,22.52,1.8,59.933,,16.82,241.13,3.5
6/03/2024,2:00,1.003,1.538,2.54,18.933,4.2,72.933,1.135,15.68,242.8,3.683
6/03/2024,3:00,2.633,5.228,7.861,15.2,5.35,68.85,2.023,16.08,225.03,3.533
6/03/2024,4:00,2.818,5.036,7.855,25.983,5.983,63.717,1.585,16.42,222.28,4.55
6/03/2024,5:00,8.536,15.73,24.266,24.967,6.84,57.717,1.68,16.72,213.2,4.05
6/03/2024,6:00,15.39,21.023,36.413,15.117,,64.267,1.52,16.25,217.52,4.35
6/03/2024,7:00,26.329,35.472,61.801,19.517,,76.9,2.129,14.82,224.42,2.083
6/03/2024,8:00,26.34,29.609,55.949,12.7,,68.167,3.224,16.35,209.58,3.35
6/03/2024,9:00,23.28,23.028,46.309,27.233,,62.683,2.742,17.53,208.25,3.433
6/03/2024,10:00,21.214,17.408,38.622,16.25,,58.167,3.309,18.38,201.65,3.3
6/03/2024,11:00,18.597,16.106,34.703,32.133,,53.383,2.54,19.02,213.42,4.133
6/03/2024,12:00,13.84,13.554,27.394,21.267,,53.433,2.382,19.52,207.75,4.183
6/03/2024,13:00,15.535,13.779,29.314,27.783,,51.817,2.266,19.73,210.73,4.483
6/03/2024,14:00,14.637,13.045,27.682,32.4,,51.867,2.151,19.73,209.48,4.783
6/03/2024,15:00,9.284,10.103,19.387,27.233,3.533,51.65,1.794,19.82,210.57,3.717
6/03/2024,16:00,8.781,9.181,17.962,25.1,7.65,51.533,2.111,19.7,212.35,4.033
6/03/2024,17:00,8.185,8.723,16.908,31.517,11.86,53.133,1.366,19.42,220.45,3.9
6/03/2024,18:00,7.567,9.41,16.976,21.933,9.2,56.183,2.281,18.87,213.48,3.967
6/03/2024,19:00,7.575,12.508,20.084,24.367,9.8,59,1.456,18.1,212.6,3.333
6/03/2024,20:00,7.765,14.931,22.696,15.117,9.4,60.083,1.463,17.45,210.15,2.767
6/03/2024,21:00,7.359,18.409,25.768,22.417,7.533,62.733,1.277,17.13,218.08,1.833
6/03/2024,22:00,8.286,28.324,36.61,14.533,8.85,65.617,2.675,16.53,245.02,1.35
6/03/2024,23:00,3.296,24.173,27.469,17.967,7.15,70.95,1.674,15.27,199.43,0.7
6/03/2024,24:00:00,2.868,22.106,24.973,10.65,10.433,78.283,1.521,13.77,182.95,0.8
7/03/2024,1:00,,,,7.56,10.68,81.833,0.77,13.02,184.98,0.7
7/03/2024,2:00,1.97,15.983,17.953,12.05,10.55,83.1,1.906,12.6,83.45,0.55
7/03/2024,3:00,1.807,16.93,18.736,17.083,9.433,83.333,1.356,12.57,76.92,0.6
7/03/2024,4:00,4.703,18.594,23.297,13.75,8.367,83.467,1.492,12.55,293.53,0.617
7/03/2024,5:00,9.686,22.707,32.393,9.417,7.35,81.267,2.015,13.23,87.78,0.567
7/03/2024,6:00,21.324,23.91,45.234,10.4,7.85,81.183,2.235,13.6,83.03,0.717
7/03/2024,7:00,19.03,29.312,48.342,6.467,6.817,74.9,2.056,14.82,319.33,1
7/03/2024,8:00,15.993,29.407,45.4,20.783,5.967,70.217,2.075,15.77,320.65,1.583
7/03/2024,9:00,14.068,25.536,39.604,22.883,,67.267,1.715,16.77,310.98,1.883
7/03/2024,10:00,7.234,17.159,24.392,25.767,3.25,61.3,1.151,17.78,311.08,2.05
7/03/2024,11:00,5.463,12.01,17.472,19.4,-0.333,56.25,1.649,18.87,305.75,1.667
7/03/2024,12:00,8.324,13.205,21.529,22.933,3.05,58.467,1.338,18.95,281.4,1.683
7/03/2024,13:00,15.756,15.525,31.282,17.183,2.617,54.917,1.426,19.45,226.23,2.167
7/03/2024,14:00,17.005,15.344,32.349,10.183,-0.567,50.333,1.846,20.13,221.22,3.533
7/03/2024,15:00,12.212,12.225,24.437,14.083,2.017,53.367,0.582,19.98,227.92,4.15
7/03/2024,16:00,11.683,11.829,23.511,6.55,1.55,56,1.553,19.6,224.05,3.75
7/03/2024,17:00,9.186,10.107,19.292,9.983,7.26,54.783,1.971,19.78,223.45,3.717
7/03/2024,18:00,9.38,10.206,19.586,3.483,6.35,57.017,1.802,19.6,235.43,3.383
7/03/2024,19:00,6.812,10.619,17.431,11.3,4.267,60.167,1.375,19.17,242.92,2.833
7/03/2024,20:00,2.988,7.763,10.751,10.433,4.733,73.25,1.362,18.03,258.62,1.933
7/03/2024,21:00,1.688,9.208,10.896,9.917,2.567,74.433,1.328,17.7,279.35,1.133
7/03/2024,22:00,1.952,10.216,12.168,1.94,2.733,72.3,1.185,17.6,280.6,1.233
7/03/2024,23:00,2.055,5.877,7.931,-2.333,2.85,75.517,1.382,17.57,257.28,1.667
7/03/2024,24:00:00,2.968,4.592,7.56,1.08,2.85,83.367,1.143,16.97,250.47,2.15
8/03/2024,1:00,0.688,2.522,3.209,12.54,-0.62,83.933,,16.58,292.5,1.4
8/03/2024,2:00,1.711,4.978,6.689,4.067,-2.35,84.533,1.844,16.4,274.67,1.167
8/03/2024,3:00,0.835,3.772,4.607,4.567,1.7,84.717,1.783,16.57,283.88,1.217
8/03/2024,4:00,2.446,4.148,6.593,3.35,2.6,83.6,1.656,17.1,255.92,2.133
8/03/2024,5:00,7.861,8.801,16.663,1.36,3.217,86.367,1.442,16.82,248.52,2.4
8/03/2024,6:00,26.541,23.712,50.253,,1.7,85.917,2.262,16.78,244,1.45
8/03/2024,7:00,32.332,26.021,58.353,,3.05,85.05,2.274,17.22,250.18,1.517
8/03/2024,8:00,25.543,19.502,45.045,,-0.141,78.6,2.229,18.6,232.38,3.017
8/03/2024,9:00,17.165,11.022,28.188,,6.663,70.95,1.562,19.68,227.8,4.633
8/03/2024,10:00,13.775,8.183,21.958,,5.533,70.617,1.911,20.23,234.15,5.183
8/03/2024,11:00,11.089,7.674,18.762,,4.75,73.75,1.57,20.05,237.53,5.667
8/03/2024,12:00,10.666,6.625,17.291,,0.133,70.533,1.869,20.68,233.52,4.983
8/03/2024,13:00,9.559,5.528,15.087,,1.683,71.833,1.43,20.95,236.5,4.983
8/03/2024,14:00,9.456,5.61,15.066,,2.817,67.133,1.299,21.88,230.62,5.267
8/03/2024,15:00,8.393,5.515,13.907,,3.15,66.333,1.966,21.98,232.18,5.267
8/03/2024,16:00,7.696,5.193,12.889,,4.483,67.267,0.918,21.93,233.45,4.683
8/03/2024,17:00,5.764,4.339,10.103,,4.04,68.617,1.898,21.63,233.67,5.083
8/03/2024,18:00,5.914,5.146,11.059,,5.417,71.817,1.104,20.77,232.32,4.45
8/03/2024,19:00,8.395,9.615,18.01,,8.15,77.2,1.763,20.08,227.88,3.617
8/03/2024,20:00,6.988,11.173,18.161,,8.267,82.35,1.044,19.17,212.83,2.783
8/03/2024,21:00,5.378,10.042,15.419,,10.05,78.433,1.615,19.03,212.12,3.017
8/03/2024,22:00,7.718,14.893,22.612,,7.367,75.167,1.79,18.85,214.77,2.583
8/03/2024,23:00,7.156,12.973,20.129,,9.733,74.667,1.676,18.52,215.48,1.783
8/03/2024,24:00:00,5.974,12.553,18.527,,8.517,73.817,0.498,18.07,215.9,2.067
9/03/2024,1:00,,,,24.74,14.98,72.867,1.127,17.53,206.75,1.733
9/03/2024,2:00,2.37,10.745,13.115,24.5,9.6,75.05,1.563,16.97,247.4,1.117
9/03/2024,3:00,1.921,6.813,8.734,14.717,5.483,73.8,1.477,16.8,241.2,1.617
9/03/2024,4:00,4.319,10.189,14.508,21.4,8.4,67.4,1.77,16.78,222.33,2.033
9/03/2024,5:00,4.552,12.495,17.046,24.867,6.083,69.967,1.473,16.2,243.23,1.433
9/03/2024,6:00,5.724,18.512,24.236,15.417,9.033,72.6,1.451,15.65,268.17,0.967
9/03/2024,7:00,8.335,21.515,29.85,22.067,8.45,72.05,1.196,15.7,256.7,1.05
9/03/2024,8:00,14.197,18.764,32.962,11.233,6.017,63.367,1.697,17.22,214.42,2.75
9/03/2024,9:00,12.096,13.014,25.11,24.983,0.44,57.983,1.887,17.98,218.22,3.883
9/03/2024,10:00,9.159,9.584,18.743,11.317,4.117,55.95,1.874,18.83,213.02,3.817
9/03/2024,11:00,7.734,7.465,15.199,26.167,7.167,55.967,2.06,19.15,210.43,4.45
9/03/2024,12:00,7.435,6.239,13.674,22.517,6.4,55.433,1.888,19.48,216.53,5.4
9/03/2024,13:00,6.347,5.204,11.551,25.45,4.867,55.167,1.251,19.82,217.13,5.55
9/03/2024,14:00,6.72,4.988,11.708,26.367,7.15,54.733,2.065,20.32,217.15,5.383
9/03/2024,15:00,6.101,4.602,10.704,33.583,6.967,55.417,1.131,20.32,213.32,5.683
9/03/2024,16:00,6.095,4.777,10.871,24.05,9.667,56.033,0.761,20.17,216.17,5.6
9/03/2024,17:00,5.342,4.701,10.043,23.367,11.44,62.433,0.889,19.48,214.97,5.283
9/03/2024,18:00,5.268,5.538,10.807,17.5,12.383,65.217,1.201,18.83,206.4,4.583
9/03/2024,19:00,4.257,5.74,9.997,18.033,5.433,65.183,1.923,18.52,204.82,3.717
9/03/2024,20:00,2.854,5.084,7.938,21.617,6.65,66.417,1.909,18.23,203.63,3.7
9/03/2024,21:00,2.939,5.88,8.819,14.133,8.717,67.283,1.514,17.83,202.67,3.267
9/03/2024,22:00,3.459,9.218,12.678,7.467,5.433,69.617,1.625,17.4,161.7,1.717
9/03/2024,23:00,2.459,11.815,14.274,19.317,6.667,72.7,1.629,16.58,138.23,1.733
9/03/2024,24:00:00,1.51,16.971,18.48,12.583,6.633,73.45,1.78,16.35,120.83,1.017
10/03/2024,1:00,1.336,13.011,14.346,10.5,12.86,72.867,,16.27,155.73,0.9
10/03/2024,2:00,21.051,24.197,45.248,11.483,13.583,76.583,2.536,15.28,176.77,0.317
10/03/2024,3:00,3.379,17.278,20.657,10.917,10.65,78.983,1.587,15.12,201.72,0.533
10/03/2024,4:00,4.047,18.419,22.466,21.883,8.95,80.617,1.942,14.87,232.03,0.733
10/03/2024,5:00,4.898,18.966,23.864,9.8,11.767,81.633,2.203,14.72,224,0.983
10/03/2024,6:00,6.937,21.45,28.387,10,14.033,79.25,1.739,15.4,134.48,0.75
10/03/2024,7:00,12.163,22.369,34.532,20.367,13.55,78.9,0.464,15.82,196.27,0.7
10/03/2024,8:00,5.599,10.92,16.519,7.55,5.25,72.667,1.586,17,112.2,1.05
10/03/2024,9:00,1.537,2.552,4.089,2.9,0.16,64.983,1.112,18.83,68.63,1.617
10/03/2024,10:00,1.271,1.51,2.781,12.733,-1.45,59.467,2.186,19.97,64.18,2.05
10/03/2024,11:00,1.277,1.432,2.709,19.45,1.933,56.783,2.425,20.62,76.25,2.383
10/03/2024,12:00,0.5,0.379,0.88,24.75,4.033,57.283,1.376,21.15,101.33,2.067
10/03/2024,13:00,0.547,0.598,1.145,20.617,6.467,56.95,1.551,21.7,178.4,3.017
10/03/2024,14:00,0.509,0.67,1.179,18.033,6.517,56.45,2.292,21.93,289.3,3.433
10/03/2024,15:00,0.561,0.427,0.988,19.25,2.35,56.733,1.011,21.82,348.57,3.683
10/03/2024,16:00,0.565,0.646,1.211,27.4,6.017,58.733,2.044,21.73,121.25,3.3
10/03/2024,17:00,0.719,1.36,2.079,19.95,5.8,60.233,1.582,21.4,69.72,3.05
10/03/2024,18:00,0.858,3.017,3.875,22.083,8.833,63.467,1.208,21.1,308.93,1.967
10/03/2024,19:00,4.373,8.61,12.983,16.983,9.467,60.2,2.148,21.28,208.73,3.233
10/03/2024,20:00,4.306,11.337,15.642,22.417,9.3,63.333,1.846,20.3,208.62,2.467
10/03/2024,21:00,4.761,17.305,22.067,11.717,11.45,65.667,2.334,19.43,206.92,1.717
10/03/2024,22:00,2.376,23.022,25.398,19.717,9.25,69.733,1.636,18.48,241.15,1.083
10/03/2024,23:00,5.369,34.908,40.277,9.75,10.017,74.55,2.198,17.37,332.05,0.7
10/03/2024,24:00:00,10.318,30.685,41.003,20.95,14.2,78.6,1.504,16.47,280.87,0.683
11/03/2024,1:00,,,,,6.9,82.117,1.702,15.68,241.5,0.467
11/03/2024,2:00,3.225,24.593,27.818,12.433,12.317,83.217,1.697,15.93,329.58,1.15
11/03/2024,3:00,0.482,6.789,7.271,19.5,11,81.533,2.449,16.75,306.02,1.833
11/03/2024,4:00,1.179,8.849,10.028,8.367,2.95,81.65,2.235,16.72,302.85,1.333
11/03/2024,5:00,2.262,12.508,14.771,25.1,7.317,81.75,0.74,17.05,288.55,1.2
11/03/2024,6:00,7.468,25.181,32.649,35.9,7.117,83.217,1.424,17.33,288.13,0.767
11/03/2024,7:00,9.867,26.595,36.462,16.65,8,83.717,1.067,17.6,305.35,1.633
11/03/2024,8:00,17.681,25.119,42.801,37.383,,82.483,1.903,18.25,283,1.7
11/03/2024,9:00,24.225,24.99,49.214,25.55,,75.833,1.032,19.57,242.98,3.467
11/03/2024,10:00,21.098,14.777,35.875,23.633,,69.133,2.799,20.45,227.18,5
11/03/2024,11:00,,,,12.04,,,,,,
11/03/2024,12:00,,,,,,,,,,
11/03/2024,13:00,13.494,9.191,22.685,,8.15,62,1.66,21.17,224.62,6.333
11/03/2024,14:00,10.584,8.221,18.804,33.367,6.6,58.317,2.174,21.15,225.63,6.617
11/03/2024,15:00,10.568,8.019,18.587,19.733,3.533,58.617,1.731,20.8,223.45,6.833
11/03/2024,16:00,7.779,6.471,14.25,20,7.95,62,1.708,19.78,226.25,6.567
11/03/2024,17:00,6.479,6.102,12.581,20.983,19.28,63.25,1.739,19.07,229.38,5.3
11/03/2024,18:00,7.567,7.271,14.837,21.217,12.4,65.567,2.487,18.95,222.75,5.683
11/03/2024,19:00,5.981,7.602,13.583,,4.433,66.683,2.258,18.73,220.68,4.683
11/03/2024,20:00,4.308,6.256,10.564,16.8,5.8,68.6,2.069,18.5,221.63,4.5
11/03/2024,21:00,4,4.086,8.086,25.067,5.533,70.833,1.437,18.62,223.97,4.633
11/03/2024,22:00,2.593,3.055,5.647,16.1,5.533,71.45,1.291,18.6,222.07,5.067
11/03/2024,23:00,2.305,2.2,4.505,9.65,2.183,73.867,1.488,18.7,222.45,5.183
11/03/2024,24:00:00,1.88,1.517,3.397,10.333,5.4,76.467,1.291,18.78,225.7,4.833
12/03/2024,1:00,1.575,1.63,3.204,40.36,-1.34,85.617,,18.18,220.7,4.4
12/03/2024,2:00,1.684,2.812,4.496,13.317,3.467,92.367,1.408,17.8,218.42,3.3
12/03/2024,3:00,2.568,4.459,7.027,6.16,5.017,95.833,1.32,17.72,217.13,3.083
12/03/2024,4:00,4.84,8.098,12.937,7.417,4.633,96.667,1.482,17.87,218.28,2.533
12/03/2024,5:00,12.697,16.13,28.827,,3.24,95.367,2.434,18.1,219.73,2.4
12/03/2024,6:00,22.592,26.691,49.283,,3.89,95.817,3.126,18.22,220.08,2.217
12/03/2024,7:00,25.567,29.178,54.746,,2.794,96.167,3.306,18.32,230.27,1.617
12/03/2024,8:00,23.064,25.355,48.419,,7.765,96.433,2.805,18.43,241.25,1.717
12/03/2024,9:00,20.594,22.557,43.15,,12.884,96.817,2.528,18.62,237.27,1.633
12/03/2024,10:00,17.043,18.098,35.141,,8.351,95.9,2.069,18.9,241.82,1.817
12/03/2024,11:00,18.503,18.153,36.656,,4.304,95.45,2.239,19.17,239.6,1.767
12/03/2024,12:00,18.001,16.783,34.783,,-0.095,92.317,1.832,19.73,232.28,1.983
12/03/2024,13:00,14.798,11.453,26.251,,-4.342,84.917,2.414,20.8,233.08,2.317
12/03/2024,14:00,13.215,10.23,23.444,,3.017,83.217,2.394,21.05,234.92,3.117
12/03/2024,15:00,13.13,8.918,22.047,,2.884,82.367,0.989,21.17,229.58,3.95
12/03/2024,16:00,10.611,7.934,18.544,,4.069,83.6,1.971,21.2,226.97,4.317
12/03/2024,17:00,9.016,7.766,16.782,,4.758,80.833,1.394,21.43,227.28,4.533
12/03/2024,18:00,8.982,8.436,17.418,,3.803,80.083,1.976,21.13,226.22,3.8
12/03/2024,19:00,7.18,9.061,16.241,,7.127,83.867,2.128,20.35,225.9,3.317
12/03/2024,20:00,7.526,11.224,18.75,,5.294,83.267,1.765,20.1,223.3,2.65
12/03/2024,21:00,5.963,11.535,17.498,,1.67,83.367,2.234,20.05,229.42,1.767
12/03/2024,22:00,4.114,9.167,13.281,,3.152,89.467,1.91,19.58,226.62,2.017
12/03/2024,23:00,3.703,11.849,15.552,,5.858,95.65,2.98,18.98,192.82,1.167
12/03/2024,24:00:00,3.127,14.265,17.391,,2.01,96.85,1.003,18.62,217.03,1.083
13/03/2024,1:00,,,,,3.516,96.917,1.909,18.83,238.05,1.367
13/03/2024,2:00,2.209,6.55,8.759,,2.524,95.467,1.795,18.88,240.42,1.25
13/03/2024,3:00,3.037,6.253,9.29,,6.068,93.583,1.41,19,238.03,2.033
13/03/2024,4:00,3.716,7.346,11.062,,2.349,95.583,2.796,18.87,228.83,2.567
13/03/2024,5:00,12.156,20.743,32.899,,5.253,95.917,2.697,18.8,223.23,1.817
13/03/2024,6:00,21.284,30.952,52.235,,4.39,94.833,2.546,18.73,215.58,2.283
13/03/2024,7:00,26.298,34.194,60.492,,6.308,93.733,3.39,18.88,211.67,2.017
13/03/2024,8:00,22.722,27.822,50.544,,3.731,92.483,3.216,19.22,223.55,2.25
13/03/2024,9:00,15.135,16.434,31.569,,4.179,89.467,2.526,19.8,234.75,3.233
13/03/2024,10:00,17.9,14.162,32.062,,2.527,88.3,2.778,20.05,230.05,3.967
13/03/2024,11:00,14.686,9.037,23.723,,-0.892,77.617,2.687,20.9,231.22,4.917
13/03/2024,12:00,13.961,9.044,23.004,,8.041,74.9,2.378,21.2,226.83,5.333
13/03/2024,13:00,11.933,6.71,18.643,,5.836,71.533,2.025,21.88,233.35,5.883
13/03/2024,14:00,11.734,7.274,19.008,,8.181,70.817,2.33,21.9,229.28,5.217
13/03/2024,15:00,9.561,6.331,15.892,,,71.733,4.23,21.78,233.67,5.317
13/03/2024,16:00,8.107,4.958,13.065,37,,73.967,1.934,21.57,227.55,5.317
